,Subject,Trial,Angle,Matching,Response,Time,Correct,Age,Sex,NewColumn,TimeSecs
2958,37,39,0,1,b,1538,1,19,M,740,1.538
2959,37,40,50,0,n,2240,1,19,M,740,2.24
2960,37,41,150,1,b,2225,1,19,M,740,2.225
2961,37,42,0,0,n,1627,1,19,M,740,1.627
2962,37,43,100,1,b,2452,1,19,M,740,2.452
2963,37,44,150,0,b,2688,0,19,M,740,2.688
2964,37,45,50,0,n,1726,1,19,M,740,1.726
2965,37,46,100,0,b,1820,0,19,M,740,1.82
2966,37,47,0,1,b,2206,1,19,M,740,2.206
2967,37,48,50,1,n,2759,0,19,M,740,2.759
2968,37,49,100,0,n,2132,1,19,M,740,2.132
2969,37,50,150,0,n,2410,1,19,M,740,2.41
2970,37,51,0,1,b,1450,1,19,M,740,1.45
2971,37,52,0,0,n,1533,1,19,M,740,1.533
2972,37,53,100,1,b,2905,1,19,M,740,2.905
2973,37,54,50,0,n,1745,1,19,M,740,1.745
2974,37,55,150,1,n,2855,0,19,M,740,2.855
2975,37,56,50,1,b,2087,1,19,M,740,2.087
2976,37,57,150,0,n,1806,1,19,M,740,1.806
2977,37,58,100,0,n,2815,1,19,M,740,2.815
2978,37,59,150,1,b,2339,1,19,M,740,2.339
2979,37,60,100,1,b,2705,1,19,M,740,2.705
2980,37,61,0,1,b,1288,1,19,M,740,1.288
2981,37,62,0,0,n,1657,1,19,M,740,1.657
2982,37,63,50,0,n,3446,1,19,M,740,3.446
2983,37,64,50,1,b,2511,1,19,M,740,2.511
2984,37,65,150,0,n,2758,1,19,M,740,2.758
2985,37,66,0,1,b,1387,1,19,M,740,1.387
2986,37,67,150,1,b,3149,1,19,M,740,3.149
2987,37,68,0,0,n,2066,1,19,M,740,2.066
2988,37,69,50,0,n,3107,1,19,M,740,3.107
2989,37,70,50,1,b,2078,1,19,M,740,2.078
2990,37,71,100,1,b,2577,1,19,M,740,2.577
2991,37,72,100,0,b,4334,0,19,M,740,4.334
2992,37,73,100,1,b,2051,1,19,M,740,2.051
2993,37,74,100,0,n,2334,1,19,M,740,2.334
2994,37,75,150,1,b,3927,1,19,M,740,3.927
2995,37,76,0,0,n,2656,1,19,M,740,2.656
2996,37,77,0,1,b,2048,1,19,M,740,2.048
2997,37,78,50,1,b,2617,1,19,M,740,2.617
2998,37,79,50,0,n,2088,1,19,M,740,2.088
2999,37,80,150,0,n,2649,1,19,M,740,2.649
3000,37,81,50,0,n,3132,1,19,M,740,3.132
3001,37,82,0,1,b,1288,1,19,M,740,1.288
3002,37,83,150,0,n,2583,1,19,M,740,2.583
3003,37,84,50,1,b,2781,1,19,M,740,2.781
3004,37,85,100,1,b,1984,1,19,M,740,1.984
3005,37,86,0,0,n,2163,1,19,M,740,2.163
3006,37,87,150,1,b,4167,1,19,M,740,4.167
3007,37,88,100,0,b,2507,0,19,M,740,2.507
3008,37,89,100,0,n,2285,1,19,M,740,2.285
3009,37,90,50,1,b,2289,1,19,M,740,2.289
3010,37,91,0,1,b,1215,1,19,M,740,1.215
3011,37,92,150,1,b,2339,1,19,M,740,2.339
3012,37,93,150,0,n,3758,1,19,M,740,3.758
3013,37,94,50,0,n,1873,1,19,M,740,1.873
3014,37,95,100,1,b,2030,1,19,M,740,2.03
3015,37,96,0,0,n,2102,1,19,M,740,2.102
3016,17,1,0,0,n,1757,1,19,F,340,1.757
3017,17,2,150,0,b,3883,0,19,F,340,3.883
3018,17,3,150,1,b,3018,1,19,F,340,3.018
3019,17,4,100,1,b,3122,1,19,F,340,3.122
3020,17,5,50,1,b,4211,1,19,F,340,4.211
3021,17,6,50,0,n,2005,1,19,F,340,2.005
3022,17,7,100,0,n,4070,1,19,F,340,4.07
3023,17,8,0,1,b,2414,1,19,F,340,2.414
3024,17,9,150,0,b,7290,0,19,F,340,7.29
3025,17,11,50,0,n,3079,1,19,F,340,3.079
3026,17,12,0,0,n,1368,1,19,F,340,1.368
3027,17,13,0,1,b,1018,1,19,F,340,1.018
3028,17,14,100,0,n,3807,1,19,F,340,3.807
3029,17,15,100,1,b,4663,1,19,F,340,4.663
3030,17,16,50,1,b,2793,1,19,F,340,2.793
3031,17,17,100,0,b,3725,0,19,F,340,3.725
3032,17,18,150,1,n,3145,0,19,F,340,3.145
3033,17,19,50,0,b,3000,0,19,F,340,3
3034,17,20,50,1,b,2755,1,19,F,340,2.755
3035,17,21,100,0,n,2126,1,19,F,340,2.126
3036,17,22,0,0,n,1922,1,19,F,340,1.922
3037,17,23,0,1,b,3230,1,19,F,340,3.23
3038,17,24,150,0,n,3820,1,19,F,340,3.82
3039,17,25,150,0,n,1981,1,19,F,340,1.981
3040,17,26,50,0,n,1574,1,19,F,340,1.574
3041,17,27,50,1,b,2866,1,19,F,340,2.866
3042,17,28,100,1,b,3838,1,19,F,340,3.838
3043,17,29,0,1,b,1436,1,19,F,340,1.436
3044,17,30,0,0,n,1142,1,19,F,340,1.142
3045,17,31,150,1,b,6863,1,19,F,340,6.863
3046,17,32,100,0,n,2586,1,19,F,340,2.586
3047,17,33,50,1,b,2621,1,19,F,340,2.621
3048,17,34,100,1,n,4058,0,19,F,340,4.058
3049,17,35,150,1,b,5018,1,19,F,340,5.018
3050,17,36,0,0,n,1329,1,19,F,340,1.329
3051,17,37,100,1,b,5083,1,19,F,340,5.083
3052,17,38,150,0,n,1550,1,19,F,340,1.55
3053,17,39,0,1,b,1341,1,19,F,340,1.341
3054,17,40,50,0,n,1170,1,19,F,340,1.17
3055,17,41,150,1,b,6241,1,19,F,340,6.241
3056,17,42,0,0,n,1736,1,19,F,340,1.736
3057,17,43,100,1,b,4651,1,19,F,340,4.651
3058,17,44,150,0,n,3150,1,19,F,340,3.15
3059,17,45,50,0,n,1900,1,19,F,340,1.9
3060,17,46,100,0,n,3081,1,19,F,340,3.081
3061,17,47,0,1,b,1449,1,19,F,340,1.449
3062,17,48,50,1,b,2009,1,19,F,340,2.009
3063,17,49,100,0,n,2210,1,19,F,340,2.21
3064,17,50,150,0,b,1833,0,19,F,340,1.833
3065,17,51,0,1,b,1745,1,19,F,340,1.745
3066,17,52,0,0,n,1406,1,19,F,340,1.406
3067,17,53,100,1,b,2155,1,19,F,340,2.155
3068,17,54,50,0,n,805,1,19,F,340,0.805
3069,17,55,150,1,n,2459,0,19,F,340,2.459
3070,17,56,50,1,b,1033,1,19,F,340,1.033
3071,17,57,150,0,n,1028,1,19,F,340,1.028
3072,17,58,100,0,n,2308,1,19,F,340,2.308
3073,17,59,150,1,b,1624,1,19,F,340,1.624
3074,17,60,100,1,b,2323,1,19,F,340,2.323
3075,17,61,0,1,n,854,0,19,F,340,0.854
3076,17,62,0,0,n,929,1,19,F,340,0.929
3077,17,63,50,0,n,1912,1,19,F,340,1.912
3078,17,64,50,1,b,1171,1,19,F,340,1.171
3079,17,65,150,0,n,1921,1,19,F,340,1.921
3080,17,66,0,1,b,1613,1,19,F,340,1.613
3081,17,67,150,1,b,2665,1,19,F,340,2.665
3082,17,68,0,0,n,1258,1,19,F,340,1.258
3083,17,69,50,0,n,1499,1,19,F,340,1.499
3084,17,70,50,1,b,1341,1,19,F,340,1.341
3085,17,71,100,1,b,1380,1,19,F,340,1.38
3086,17,72,100,0,n,2025,1,19,F,340,2.025
3087,17,73,100,1,b,1571,1,19,F,340,1.571
3088,17,74,100,0,n,2007,1,19,F,340,2.007
3089,17,75,150,1,b,3809,1,19,F,340,3.809
3090,17,76,0,0,n,2051,1,19,F,340,2.051
3091,17,77,0,1,b,1289,1,19,F,340,1.289
3092,17,78,50,1,b,3338,1,19,F,340,3.338
3093,17,79,50,0,n,880,1,19,F,340,0.88
3094,17,80,150,0,b,2622,0,19,F,340,2.622
3095,17,81,50,0,n,3782,1,19,F,340,3.782
3096,17,82,0,1,b,875,1,19,F,340,0.875
3097,17,83,150,0,n,2205,1,19,F,340,2.205
3098,17,84,50,1,b,3078,1,19,F,340,3.078
3099,17,85,100,1,b,2909,1,19,F,340,2.909
3100,17,86,0,0,n,3410,1,19,F,340,3.41
3101,17,87,150,1,n,3039,0,19,F,340,3.039
3102,17,88,100,0,n,1800,1,19,F,340,1.8
3103,17,89,100,0,n,3788,1,19,F,340,3.788
3104,17,90,50,1,b,1268,1,19,F,340,1.268
3105,17,91,0,1,b,892,1,19,F,340,0.892
3106,17,92,150,1,b,4926,1,19,F,340,4.926
3107,17,93,150,0,n,4513,1,19,F,340,4.513
3108,17,94,50,0,n,950,1,19,F,340,0.95
3109,17,95,100,1,b,2160,1,19,F,340,2.16
3110,17,96,0,0,n,1288,1,19,F,340,1.288
3111,2,1,0,0,n,3644,1,25,F,40,3.644
3112,2,2,150,0,n,7243,1,25,F,40,7.243
3113,2,3,150,1,b,1846,1,25,F,40,1.846
3114,2,4,100,1,b,1835,1,25,F,40,1.835
3115,2,5,50,1,b,1557,1,25,F,40,1.557
3116,2,6,50,0,n,1720,1,25,F,40,1.72
3117,2,7,100,0,b,6427,0,25,F,40,6.427
3118,2,8,0,1,b,1174,1,25,F,40,1.174
3119,2,9,150,0,n,3911,1,25,F,40,3.911
3120,2,10,150,1,b,3648,1,25,F,40,3.648
3121,2,11,50,0,b,1491,0,25,F,40,1.491
3122,2,12,0,0,n,1290,1,25,F,40,1.29
3123,2,13,0,1,b,855,1,25,F,40,0.855
3124,2,14,100,0,n,3528,1,25,F,40,3.528
3125,2,15,100,1,b,3039,1,25,F,40,3.039
3126,2,16,50,1,b,1711,1,25,F,40,1.711
3127,2,19,50,0,n,5811,1,25,F,40,5.811
3128,2,20,50,1,b,1193,1,25,F,40,1.193
3129,2,21,100,0,n,3356,1,25,F,40,3.356
3130,2,22,0,0,n,1433,1,25,F,40,1.433
3131,2,23,0,1,b,1034,1,25,F,40,1.034
3132,2,24,150,0,b,1799,0,25,F,40,1.799
3133,2,25,150,0,n,2462,1,25,F,40,2.462
3134,2,26,50,0,n,1540,1,25,F,40,1.54
3135,2,27,50,1,b,2262,1,25,F,40,2.262
3136,2,28,100,1,b,2247,1,25,F,40,2.247
3137,2,29,0,1,b,875,1,25,F,40,0.875
3138,2,30,0,0,n,1232,1,25,F,40,1.232
3139,2,31,150,1,b,2214,1,25,F,40,2.214
3140,2,32,100,0,n,1982,1,25,F,40,1.982
3141,2,33,50,1,b,2195,1,25,F,40,2.195
3142,2,34,100,1,b,2061,1,25,F,40,2.061
3143,2,35,150,1,b,2911,1,25,F,40,2.911
3144,2,36,0,0,n,1846,1,25,F,40,1.846
3145,2,37,100,1,b,2382,1,25,F,40,2.382
3146,2,38,150,0,n,2490,1,25,F,40,2.49
3147,2,39,0,1,b,1752,1,25,F,40,1.752
3148,2,40,50,0,n,2547,1,25,F,40,2.547
3149,2,41,150,1,b,3371,1,25,F,40,3.371
3150,2,42,0,0,n,974,1,25,F,40,0.974
3151,2,43,100,1,b,2432,1,25,F,40,2.432
3152,2,44,150,0,n,2607,1,25,F,40,2.607
3153,2,45,50,0,n,1318,1,25,F,40,1.318
3154,2,46,100,0,n,1780,1,25,F,40,1.78
3155,2,47,0,1,b,797,1,25,F,40,0.797
3156,2,48,50,1,b,1354,1,25,F,40,1.354
3157,2,49,100,0,n,1548,1,25,F,40,1.548
3158,2,50,150,0,n,2029,1,25,F,40,2.029
3159,2,51,0,1,b,849,1,25,F,40,0.849
3160,2,52,0,0,n,1199,1,25,F,40,1.199
3161,2,53,100,1,b,2350,1,25,F,40,2.35
3162,2,54,50,0,n,1248,1,25,F,40,1.248
3163,2,55,150,1,b,2216,1,25,F,40,2.216
3164,2,56,50,1,b,1602,1,25,F,40,1.602
3165,2,57,150,0,n,1711,1,25,F,40,1.711
3166,2,58,100,0,n,2365,1,25,F,40,2.365
3167,2,59,150,1,b,1202,1,25,F,40,1.202
3168,2,60,100,1,b,2124,1,25,F,40,2.124
3169,2,61,0,1,b,960,1,25,F,40,0.96
3170,2,62,0,0,n,919,1,25,F,40,0.919
3171,2,63,50,0,n,1212,1,25,F,40,1.212
3172,2,64,50,1,b,1421,1,25,F,40,1.421
3173,2,65,150,0,n,2326,1,25,F,40,2.326
3174,2,66,0,1,b,1229,1,25,F,40,1.229
3175,2,67,150,1,b,2415,1,25,F,40,2.415
3176,2,68,0,0,n,1164,1,25,F,40,1.164
3177,2,69,50,0,n,1720,1,25,F,40,1.72
3178,2,70,50,1,b,1098,1,25,F,40,1.098
3179,2,71,100,1,b,1695,1,25,F,40,1.695
3180,2,72,100,0,n,1937,1,25,F,40,1.937
3181,2,73,100,1,b,1869,1,25,F,40,1.869
3182,2,74,100,0,n,3374,1,25,F,40,3.374
3183,2,75,150,1,b,2371,1,25,F,40,2.371
3184,2,76,0,0,n,1177,1,25,F,40,1.177
3185,2,77,0,1,b,807,1,25,F,40,0.807
3186,2,78,50,1,b,823,1,25,F,40,0.823
3187,2,79,50,0,n,883,1,25,F,40,0.883
3188,2,80,150,0,b,3303,0,25,F,40,3.303
3189,2,81,50,0,n,3484,1,25,F,40,3.484
3190,2,82,0,1,b,748,1,25,F,40,0.748
3191,2,83,150,0,n,2266,1,25,F,40,2.266
3192,2,84,50,1,b,1665,1,25,F,40,1.665
3193,2,85,100,1,b,1856,1,25,F,40,1.856
3194,2,86,0,0,n,1615,1,25,F,40,1.615
3195,2,87,150,1,b,1811,1,25,F,40,1.811
3196,2,88,100,0,n,1693,1,25,F,40,1.693
3197,2,89,100,0,n,2172,1,25,F,40,2.172
3198,2,90,50,1,b,1023,1,25,F,40,1.023
3199,2,92,150,1,b,3224,1,25,F,40,3.224
3200,2,93,150,0,n,5521,1,25,F,40,5.521
3201,2,94,50,0,n,1543,1,25,F,40,1.543
3202,2,95,100,1,n,1103,0,25,F,40,1.103
3203,2,96,0,0,n,1810,1,25,F,40,1.81
3204,1,1,0,0,n,1355,1,31,M,20,1.355
3205,1,2,150,0,n,2079,1,31,M,20,2.079
3206,1,3,150,1,b,1834,1,31,M,20,1.834
3207,1,4,100,1,b,4780,1,31,M,20,4.78
3208,1,5,50,1,b,1685,1,31,M,20,1.685
3209,1,6,50,0,n,1237,1,31,M,20,1.237
3210,1,7,100,0,n,2961,1,31,M,20,2.961
3211,1,8,0,1,b,1275,1,31,M,20,1.275
3212,1,9,150,0,n,4716,1,31,M,20,4.716
3213,1,10,150,1,n,3794,0,31,M,20,3.794
3214,1,11,50,0,n,2238,1,31,M,20,2.238
3215,1,12,0,0,n,1524,1,31,M,20,1.524
3216,1,13,0,1,b,964,1,31,M,20,0.964
3217,1,14,100,0,n,3770,1,31,M,20,3.77
3218,1,15,100,1,b,2750,1,31,M,20,2.75
3219,1,16,50,1,b,1226,1,31,M,20,1.226
3220,1,17,100,0,n,1789,1,31,M,20,1.789
3221,1,18,150,1,b,1384,1,31,M,20,1.384
3222,1,19,50,0,n,2548,1,31,M,20,2.548
3223,1,20,50,1,b,1588,1,31,M,20,1.588
3224,1,21,100,0,n,2114,1,31,M,20,2.114
3225,1,22,0,0,n,2158,1,31,M,20,2.158
3226,1,23,0,1,b,1096,1,31,M,20,1.096
3227,1,24,150,0,n,3829,1,31,M,20,3.829
3228,1,25,150,0,n,4725,1,31,M,20,4.725
3229,1,26,50,0,n,3211,1,31,M,20,3.211
3230,1,27,50,1,b,1541,1,31,M,20,1.541
3231,1,28,100,1,b,3219,1,31,M,20,3.219
3232,1,29,0,1,b,1421,1,31,M,20,1.421
3233,1,30,0,0,n,1308,1,31,M,20,1.308
3234,1,31,150,1,b,3781,1,31,M,20,3.781
3235,1,32,100,0,n,2665,1,31,M,20,2.665
3236,1,33,50,1,n,1831,0,31,M,20,1.831
3237,1,34,100,1,b,4636,1,31,M,20,4.636
3238,1,35,150,1,b,3149,1,31,M,20,3.149
3239,1,36,0,0,n,1202,1,31,M,20,1.202
3240,1,37,100,1,b,2735,1,31,M,20,2.735
3241,1,38,150,0,n,3211,1,31,M,20,3.211
3242,1,39,0,1,b,1406,1,31,M,20,1.406
3243,1,40,50,0,n,1383,1,31,M,20,1.383
3244,1,41,150,1,b,2668,1,31,M,20,2.668
3245,1,42,0,0,n,2203,1,31,M,20,2.203
3246,1,43,100,1,n,5983,0,31,M,20,5.983
3247,1,44,150,0,b,2750,0,31,M,20,2.75
3248,1,45,50,0,n,2672,1,31,M,20,2.672
3249,1,46,100,0,n,1975,1,31,M,20,1.975
3250,1,47,0,1,b,1081,1,31,M,20,1.081
3251,1,48,50,1,n,2144,0,31,M,20,2.144
3252,1,49,100,0,n,2113,1,31,M,20,2.113
3253,1,50,150,0,n,1967,1,31,M,20,1.967
3254,1,51,0,1,b,917,1,31,M,20,0.917
3255,1,52,0,0,n,1510,1,31,M,20,1.51
3256,1,53,100,1,b,3031,1,31,M,20,3.031
3257,1,54,50,0,n,1181,1,31,M,20,1.181
3258,1,55,150,1,n,5975,0,31,M,20,5.975
3259,1,56,50,1,b,1216,1,31,M,20,1.216
3260,1,57,150,0,n,1487,1,31,M,20,1.487
3261,1,58,100,0,n,2208,1,31,M,20,2.208
3262,1,59,150,1,b,2007,1,31,M,20,2.007
3263,1,60,100,1,n,1594,0,31,M,20,1.594
3264,1,61,0,1,b,854,1,31,M,20,0.854
3265,1,62,0,0,n,1791,1,31,M,20,1.791
3266,1,63,50,0,n,2273,1,31,M,20,2.273
3267,1,64,50,1,b,1992,1,31,M,20,1.992
3268,1,65,150,0,n,2413,1,31,M,20,2.413
3269,1,66,0,1,b,1423,1,31,M,20,1.423
3270,1,67,150,1,b,3209,1,31,M,20,3.209
3271,1,68,0,0,n,1435,1,31,M,20,1.435
3272,1,69,50,0,n,2213,1,31,M,20,2.213
3273,1,70,50,1,b,2598,1,31,M,20,2.598
3274,1,71,100,1,b,2018,1,31,M,20,2.018
3275,1,72,100,0,b,6237,0,31,M,20,6.237
3276,1,73,100,1,b,2944,1,31,M,20,2.944
3277,1,74,100,0,n,1448,1,31,M,20,1.448
3278,1,75,150,1,b,3868,1,31,M,20,3.868
3279,1,76,0,0,n,4086,1,31,M,20,4.086
3280,1,77,0,1,b,1364,1,31,M,20,1.364
3281,1,78,50,1,n,2642,0,31,M,20,2.642
3282,1,79,50,0,n,2136,1,31,M,20,2.136
3283,1,80,150,0,n,2775,1,31,M,20,2.775
3284,1,81,50,0,b,2794,0,31,M,20,2.794
3285,1,82,0,1,b,742,1,31,M,20,0.742
3286,1,83,150,0,n,2645,1,31,M,20,2.645
3287,1,84,50,1,b,3445,1,31,M,20,3.445
3288,1,85,100,1,n,1756,0,31,M,20,1.756
3289,1,86,0,0,n,1625,1,31,M,20,1.625
3290,1,87,150,1,b,4461,1,31,M,20,4.461
3291,1,88,100,0,n,4260,1,31,M,20,4.26
3292,1,89,100,0,n,2612,1,31,M,20,2.612
3293,1,90,50,1,b,1207,1,31,M,20,1.207
3294,1,91,0,1,b,831,1,31,M,20,0.831
3295,1,92,150,1,b,2740,1,31,M,20,2.74
3296,1,93,150,0,n,2606,1,31,M,20,2.606
3297,1,94,50,0,n,1945,1,31,M,20,1.945
3298,1,95,100,1,b,1398,1,31,M,20,1.398
3299,1,96,0,0,n,2720,1,31,M,20,2.72
3300,13,1,0,0,n,1606,1,19,M,260,1.606
3301,13,2,150,0,n,2427,1,19,M,260,2.427
3302,13,3,150,1,b,1109,1,19,M,260,1.109
3303,13,4,100,1,b,1900,1,19,M,260,1.9
3304,13,5,50,1,b,1098,1,19,M,260,1.098
3305,13,6,50,0,n,1496,1,19,M,260,1.496
3306,13,7,100,0,b,1553,0,19,M,260,1.553
3307,13,8,0,1,b,970,1,19,M,260,0.97
3308,13,9,150,0,n,3402,1,19,M,260,3.402
3309,13,10,150,1,n,2196,0,19,M,260,2.196
3310,13,11,50,0,n,2350,1,19,M,260,2.35
3311,13,12,0,0,n,996,1,19,M,260,0.996
3312,13,14,100,0,n,4115,1,19,M,260,4.115
3313,13,15,100,1,b,902,1,19,M,260,0.902
3314,13,16,50,1,b,1734,1,19,M,260,1.734
3315,13,17,100,0,n,1132,1,19,M,260,1.132
3316,13,18,150,1,b,1108,1,19,M,260,1.108
3317,13,19,50,0,n,1345,1,19,M,260,1.345
3318,13,20,50,1,b,1092,1,19,M,260,1.092
3319,13,21,100,0,n,1397,1,19,M,260,1.397
3320,13,22,0,0,n,1224,1,19,M,260,1.224
3321,13,24,150,0,n,4073,1,19,M,260,4.073
3322,13,25,150,0,n,2885,1,19,M,260,2.885
3323,13,26,50,0,n,1212,1,19,M,260,1.212
3324,13,27,50,1,b,2961,1,19,M,260,2.961
3325,13,28,100,1,b,1941,1,19,M,260,1.941
3326,13,30,0,0,n,705,1,19,M,260,0.705
3327,13,31,150,1,n,4399,0,19,M,260,4.399
3328,13,32,100,0,n,1939,1,19,M,260,1.939
3329,13,33,50,1,b,1655,1,19,M,260,1.655
3330,13,34,100,1,b,1648,1,19,M,260,1.648
3331,13,35,150,1,b,3991,1,19,M,260,3.991
3332,13,36,0,0,n,709,1,19,M,260,0.709
3333,13,37,100,1,b,1906,1,19,M,260,1.906
3334,13,38,150,0,n,1776,1,19,M,260,1.776
3335,13,40,50,0,n,769,1,19,M,260,0.769
3336,13,41,150,1,b,1545,1,19,M,260,1.545
3337,13,42,0,0,n,909,1,19,M,260,0.909
3338,13,43,100,1,b,1026,1,19,M,260,1.026
3339,13,44,150,0,n,1645,1,19,M,260,1.645
3340,13,45,50,0,n,942,1,19,M,260,0.942
3341,13,46,100,0,n,981,1,19,M,260,0.981
3342,13,47,0,1,b,753,1,19,M,260,0.753
3343,13,49,100,0,n,1367,1,19,M,260,1.367
3344,13,50,150,0,n,1444,1,19,M,260,1.444
3345,13,51,0,1,b,1772,1,19,M,260,1.772
3346,13,52,0,0,n,743,1,19,M,260,0.743
3347,13,53,100,1,b,3296,1,19,M,260,3.296
3348,13,54,50,0,n,714,1,19,M,260,0.714
3349,13,55,150,1,b,2869,1,19,M,260,2.869
3350,13,57,150,0,b,2146,0,19,M,260,2.146
3351,13,58,100,0,n,1469,1,19,M,260,1.469
3352,13,59,150,1,b,1296,1,19,M,260,1.296
3353,13,60,100,1,b,1606,1,19,M,260,1.606
3354,13,61,0,1,b,767,1,19,M,260,0.767
3355,13,62,0,0,n,707,1,19,M,260,0.707
3356,13,63,50,0,n,1074,1,19,M,260,1.074
3357,13,64,50,1,b,1209,1,19,M,260,1.209
3358,13,65,150,0,n,1421,1,19,M,260,1.421
3359,13,66,0,1,b,733,1,19,M,260,0.733
3360,13,67,150,1,b,1875,1,19,M,260,1.875
3361,13,69,50,0,n,1166,1,19,M,260,1.166
3362,13,70,50,1,b,808,1,19,M,260,0.808
3363,13,71,100,1,b,1058,1,19,M,260,1.058
3364,13,72,100,0,n,2337,1,19,M,260,2.337
3365,13,73,100,1,b,1087,1,19,M,260,1.087
3366,13,74,100,0,n,957,1,19,M,260,0.957
3367,13,75,150,1,b,960,1,19,M,260,0.96
3368,13,76,0,0,n,1168,1,19,M,260,1.168
3369,13,77,0,1,b,837,1,19,M,260,0.837
3370,13,78,50,1,b,1107,1,19,M,260,1.107
3371,13,80,150,0,n,1451,1,19,M,260,1.451
3372,13,81,50,0,b,2138,0,19,M,260,2.138
3373,13,82,0,1,b,895,1,19,M,260,0.895
3374,13,83,150,0,n,2249,1,19,M,260,2.249
3375,13,84,50,1,b,1129,1,19,M,260,1.129
3376,13,85,100,1,b,1349,1,19,M,260,1.349
3377,13,86,0,0,n,872,1,19,M,260,0.872
3378,13,87,150,1,b,2230,1,19,M,260,2.23
3379,13,88,100,0,n,2347,1,19,M,260,2.347
3380,13,89,100,0,n,1077,1,19,M,260,1.077
3381,13,90,50,1,b,770,1,19,M,260,0.77
3382,13,91,0,1,b,962,1,19,M,260,0.962
3383,13,92,150,1,b,1242,1,19,M,260,1.242
3384,13,93,150,0,n,1352,1,19,M,260,1.352
3385,13,94,50,0,n,965,1,19,M,260,0.965
3386,13,95,100,1,b,1129,1,19,M,260,1.129
3387,13,96,0,0,n,1541,1,19,M,260,1.541
3388,43,1,0,0,b,2069,0,27,F,860,2.069
3389,43,2,150,0,b,4122,0,27,F,860,4.122
3390,43,3,150,1,n,2749,0,27,F,860,2.749
3391,43,4,100,1,n,5067,0,27,F,860,5.067
3392,43,5,50,1,b,4021,1,27,F,860,4.021
3393,43,6,50,0,n,3326,1,27,F,860,3.326
3394,43,7,100,0,b,3774,0,27,F,860,3.774
3395,43,8,0,1,b,1582,1,27,F,860,1.582
3396,43,10,150,1,b,4107,1,27,F,860,4.107
3397,43,11,50,0,n,2371,1,27,F,860,2.371
3398,43,12,0,0,n,2150,1,27,F,860,2.15
3399,43,13,0,1,b,2971,1,27,F,860,2.971
3400,43,14,100,0,b,3444,0,27,F,860,3.444
3401,43,15,100,1,b,3055,1,27,F,860,3.055
3402,43,16,50,1,b,5310,1,27,F,860,5.31
3403,43,17,100,0,n,2460,1,27,F,860,2.46
3404,43,18,150,1,b,2976,1,27,F,860,2.976
3405,43,19,50,0,n,2570,1,27,F,860,2.57
3406,43,20,50,1,b,1727,1,27,F,860,1.727
3407,43,21,100,0,b,2847,0,27,F,860,2.847
3408,43,22,0,0,b,1042,0,27,F,860,1.042
3409,43,23,0,1,b,3125,1,27,F,860,3.125
3410,43,24,150,0,n,4046,1,27,F,860,4.046
3411,43,25,150,0,n,5974,1,27,F,860,5.974
3412,43,26,50,0,n,3800,1,27,F,860,3.8
3413,43,27,50,1,b,2994,1,27,F,860,2.994
3414,43,28,100,1,b,6240,1,27,F,860,6.24
3415,43,29,0,1,b,1078,1,27,F,860,1.078
3416,43,30,0,0,n,1381,1,27,F,860,1.381
3417,43,31,150,1,n,3865,0,27,F,860,3.865
3418,43,33,50,1,b,3994,1,27,F,860,3.994
3419,43,34,100,1,n,4645,0,27,F,860,4.645
3420,43,35,150,1,n,4054,0,27,F,860,4.054
3421,43,36,0,0,n,1307,1,27,F,860,1.307
3422,43,37,100,1,b,3510,1,27,F,860,3.51
3423,43,38,150,0,n,3696,1,27,F,860,3.696
3424,43,39,0,1,b,1378,1,27,F,860,1.378
3425,43,40,50,0,n,2064,1,27,F,860,2.064
3426,43,41,150,1,b,3109,1,27,F,860,3.109
3427,43,42,0,0,n,1355,1,27,F,860,1.355
3428,43,43,100,1,b,5535,1,27,F,860,5.535
3429,43,44,150,0,n,3430,1,27,F,860,3.43
3430,43,45,50,0,n,1624,1,27,F,860,1.624
3431,43,46,100,0,n,1723,1,27,F,860,1.723
3432,43,47,0,1,b,1159,1,27,F,860,1.159
3433,43,48,50,1,b,2180,1,27,F,860,2.18
3434,43,49,100,0,b,3876,0,27,F,860,3.876
3435,43,50,150,0,n,1811,1,27,F,860,1.811
3436,43,51,0,1,b,1239,1,27,F,860,1.239
3437,43,52,0,0,n,1504,1,27,F,860,1.504
3438,43,53,100,1,b,3593,1,27,F,860,3.593
3439,43,54,50,0,n,952,1,27,F,860,0.952
3440,43,55,150,1,n,3840,0,27,F,860,3.84
3441,43,56,50,1,b,1743,1,27,F,860,1.743
3442,43,57,150,0,n,948,1,27,F,860,0.948
3443,43,58,100,0,n,4129,1,27,F,860,4.129
3444,43,59,150,1,b,3669,1,27,F,860,3.669
3445,43,60,100,1,n,5877,0,27,F,860,5.877
3446,43,61,0,1,b,972,1,27,F,860,0.972
3447,43,62,0,0,b,4027,0,27,F,860,4.027
3448,43,63,50,0,b,4920,0,27,F,860,4.92
3449,43,64,50,1,n,4130,0,27,F,860,4.13
3450,43,65,150,0,n,6886,1,27,F,860,6.886
3451,43,66,0,1,b,2040,1,27,F,860,2.04
3452,43,67,150,1,b,4565,1,27,F,860,4.565
3453,43,68,0,0,b,2440,0,27,F,860,2.44
3454,43,69,50,0,n,1525,1,27,F,860,1.525
3455,43,70,50,1,b,2128,1,27,F,860,2.128
3456,43,71,100,1,b,4916,1,27,F,860,4.916
3457,43,72,100,0,n,3374,1,27,F,860,3.374
